date	DJIA
2012	13228.3095703125
2012	13213.6298828125
2012	13279.3203125
2012	13268.5703125
2012	13206.58984375
2012	13038.26953125
2012	13008.5302734375
2012	12932.08984375
2012	12835.0595703125
2012	12855.0400390625
2012	12820.599609375
2012	12695.349609375
2012	12632
2012	12598.5498046875
2012	12442.490234375
2012	12369.3798828125
2012	12504.48046875
2012	12502.8095703125
2012	12496.150390625
2012	12529.75
2012	12454.830078125
2012	12580.6904296875
2012	12419.8603515625
2012	12393.4501953125
2012	12118.5703125
2012	12101.4599609375
2012	12127.9501953125
2012	12414.7900390625
2012	12460.9599609375
2012	12554.2001953125
2012	12411.23046875
2012	12573.7998046875
2012	12496.3798828125
2012	12651.91015625
2012	12767.169921875
2012	12741.8203125
2012	12837.330078125
2012	12824.3896484375
2012	12573.5703125
2012	12640.7802734375
2012	12502.66015625
2012	12534.669921875
2012	12627.009765625
2012	12602.259765625
2012	12880.08984375
2012	12871.3896484375
2012	12943.66015625
2012	12896.669921875
2012	12772.4697265625
2012	12736.2900390625
2012	12653.1201171875
2012	12604.5302734375
2012	12573.26953125
2012	12777.08984375
2012	12727.2099609375
2012	12805.5400390625
2012	12908.7001953125
2012	12943.3603515625
2012	12822.5703125
2012	12721.4599609375
2012	12617.3203125
2012	12676.0498046875
2012	12887.9296875
2012	13075.66015625
2012	13073.009765625
2012	13008.6796875
2012	12976.1298828125
2012	12878.8798828125
2012	13096.169921875
2012	13117.509765625
2012	13168.599609375
2012	13175.6396484375
2012	13165.1904296875
2012	13207.9501953125
2012	13169.4296875
2012	13172.1396484375
2012	13164.7802734375
2012	13250.1103515625
2012	13275.2001953125
2012	13271.6396484375
2012	13203.580078125
2012	13172.759765625
2012	13057.4599609375
2012	13157.9697265625
2012	13124.669921875
2012	13102.990234375
2012	13107.48046875
2012	13000.7099609375
2012	13090.83984375
2012	13035.9404296875
2012	13047.48046875
2012	13292
2012	13306.6396484375
2012	13254.2900390625
2012	13323.3603515625
2012	13333.349609375
2012	13539.8603515625
2012	13593.3701171875
2012	13553.099609375
2012	13564.6396484375
2012	13577.9599609375
2012	13596.9296875
2012	13579.4697265625
2012	13558.919921875
2012	13457.5498046875
2012	13413.509765625
2012	13485.9697265625
2012	13437.1298828125
2012	13515.1103515625
2012	13482.3603515625
2012	13494.6103515625
2012	13575.3603515625
2012	13610.150390625
2012	13583.650390625
2012	13473.5302734375
2012	13344.9697265625
2012	13326.3896484375
2012	13328.849609375
2012	13424.23046875
2012	13551.7802734375
2012	13557
2012	13548.9404296875
2012	13343.509765625
2012	13345.8896484375
2012	13102.5302734375
2012	13077.33984375
2012	13103.6796875
2012	13107.2099609375
2012	13096.4599609375
2012	13232.6201171875
2012	13093.16015625
2012	13112.4404296875
2012	13245.6796875
2012	12932.73046875
2012	12811.3203125
2012	12815.3896484375
2012	12815.080078125
2012	12756.1796875
2012	12570.9501953125
2012	12542.3798828125
2012	12588.3095703125
2012	12795.9599609375
2012	12788.509765625
2012	12836.8896484375
2012	13009.5302734375
2012	12967.3701171875
2012	12878.1298828125
2012	12985.1103515625
2012	13021.8203125
2012	13025.580078125
2012	12965.599609375
2012	12951.7802734375
2012	13034.490234375
2012	13074.0400390625
2012	13155.1298828125
2012	13169.8798828125
2012	13248.4404296875
2012	13245.4501953125
2012	13170.7197265625
2012	13135.009765625
2012	13235.3896484375
2012	13350.9599609375
2012	13251.9697265625
2012	13311.7197265625
2012	13190.83984375
2012	13138.9296875
2012	13114.58984375
2012	13096.3095703125
2012	12938.1103515625
2012	13104.1396484375
2013	13412.5498046875
2013	13391.3603515625
2013	13435.2099609375
2013	13384.2900390625
2013	13328.849609375
2013	13390.509765625
2013	13471.2197265625
2013	13488.4296875
2013	13507.3203125
2013	13534.8896484375
2013	13511.23046875
2013	13596.01953125
2013	13649.7001953125
2013	13712.2099609375
2013	13779.330078125
2013	13825.330078125
2013	13895.98046875
2013	13881.9296875
2013	13954.419921875
2013	13910.419921875
2013	13860.580078125
2013	14009.7900390625
2013	13880.080078125
2013	13979.2998046875
