date	DJIA_returns
20jan1975	
21jan1975	-.0086090229
22jan1975	.016547119
23jan1975	.0063389847
24jan1975	.014886475
27jan1975	
28jan1975	.0030416641
29jan1975	.015977725
30jan1975	-.013605707
31jan1975	.01038502
03feb1975	
04feb1975	-.0047481195
05feb1975	.01371763
06feb1975	-.0051395944
07feb1975	-.003169544
10feb1975	
11feb1975	-.0011158824
12feb1975	.010445613
13feb1975	.016491866
14feb1975	.0099650808
18feb1975	
19feb1975	.0069361338
20feb1975	.012134273
21feb1975	.0058723567
24feb1975	
25feb1975	-.024394818
26feb1975	.012326704
27feb1975	.0041803024
28feb1975	.010746891
03mar1975	
04mar1975	.0061024437
05mar1975	-.0065141409
06mar1975	.011871013
07mar1975	.010823167
10mar1975	
11mar1975	-.0067743277
12mar1975	-.0093837595
13mar1975	-.00093015784
14mar1975	.013655053
17mar1975	
18mar1975	-.0090937139
19mar1975	-.012822252
20mar1975	-.0071471473
21mar1975	-.0012311272
24mar1975	
25mar1975	.0059813256
26mar1975	.024174256
27mar1975	.0052979491
31mar1975	
01apr1975	-.0085898135
02apr1975	-.0013402442
03apr1975	-.011066046
04apr1975	-.0065757581
07apr1975	
08apr1975	.008498095
09apr1975	.024744073
10apr1975	.017169673
11apr1975	.010453462
14apr1975	
15apr1975	.010024565
16apr1975	.00077263766
17apr1975	.0045866868
18apr1975	-.013551528
21apr1975	
22apr1975	-.0021103942
23apr1975	-.014412978
24apr1975	.0014568791
25apr1975	.010077729
28apr1975	
29apr1975	-.0086297495
30apr1975	.022532687
01may1975	.011644499
02may1975	.020864805
05may1975	
06may1975	-.024706645
07may1975	.0020584892
08may1975	.0048421593
09may1975	.011392332
12may1975	
13may1975	.0031338788
14may1975	.010065246
15may1975	-.011630958
16may1975	-.013270992
19may1975	
20may1975	-.0086322306
21may1975	-.014322598
22may1975	.00028087673
23may1975	.015738117
27may1975	
28may1975	-.011039892
29may1975	-.0024999131
30may1975	.020992799
02jun1975	
03jun1975	-.00055527483
04jun1975	-.0073305499
05jun1975	.0026038769
06jun1975	-.0029849287
09jun1975	
10jun1975	-.0096597821
11jun1975	.0029514043
12jun1975	-.0063752485
13jun1975	.0062782005
16jun1975	
17jun1975	-.0071550566
18jun1975	-.00094174052
19jun1975	.020942874
20jun1975	.011865245
23jun1975	
24jun1975	.0048791892
25jun1975	.0042140423
26jun1975	.0016143554
27jun1975	-.0011675648
30jun1975	
01jul1975	-.0017877463
02jul1975	-.0080558602
03jul1975	.0016186405
07jul1975	
08jul1975	-.0038281465
09jul1975	.016281037
10jul1975	0
11jul1975	-.00089499279
14jul1975	
15jul1975	.0067703663
16jul1975	-.011061065
17jul1975	-.009018722
18jul1975	-.0021660598
21jul1975	
22jul1975	-.0093800044
23jul1975	-.011987606
24jul1975	.0042935847
25jul1975	-.0073819496
28jul1975	
29jul1975	-.0035941827
30jul1975	.0082100136
31jul1975	-.00018033441
01aug1975	-.0060434197
04aug1975	
05aug1975	-.0097039985
06aug1975	.0043354114
07aug1975	.0026020845
08aug1975	.0023874838
11aug1975	
12aug1975	.0057858522
13aug1975	-.0096780583
14aug1975	-.0042990046
15aug1975	.010470835
18aug1975	
19aug1975	-.017459327
20aug1975	-.019042011
21aug1975	-.001981145
22aug1975	.016374204
25aug1975	
26aug1975	-.011427332
27aug1975	.0050798114
28aug1975	.027215423
29aug1975	.0070519526
02sep1975	
03sep1975	.010386663
04sep1975	.0072070463
05sep1975	-.0027952653
08sep1975	
09sep1975	-.014821642
10sep1975	-.012264607
11sep1975	-.0061337845
12sep1975	-.0042296308
15sep1975	
16sep1975	-.010085672
17sep1975	.0049178773
18sep1975	.019285947
19sep1975	.018463178
22sep1975	
23sep1975	-.00067068904
24sep1975	.0077034072
25sep1975	-.0072278059
26sep1975	-.0020014343
29sep1975	
30sep1975	-.014195604
01oct1975	-.012319275
02oct1975	.013162854
03oct1975	.023213504
06oct1975	
07oct1975	-.0038504156
08oct1975	.0090220962
09oct1975	.00076436036
10oct1975	-.00076436036
13oct1975	
14oct1975	-.0030125419
15oct1975	.0023557632
16oct1975	.00075221324
17oct1975	-.0067903032
20oct1975	
21oct1975	.0054112836
22oct1975	.0032421818
23oct1975	.0065582069
24oct1975	-.017267784
27oct1975	
28oct1975	.015361844
29oct1975	-.015182935
30oct1975	.00094154297
31oct1975	-.0040347241
03nov1975	
04nov1975	.0053266236
05nov1975	.00736923
06nov1975	.0055449596
07nov1975	-.0061071748
10nov1975	
11nov1975	.0036678086
12nov1975	.016205715
13nov1975	-.0011975716
14nov1975	.0028623429
17nov1975	
18nov1975	-.0016589558
19nov1975	-.0082185166
20nov1975	-.0055918344
21nov1975	-.0032655126
24nov1975	
25nov1975	.01147547
26nov1975	.0036756813
28nov1975	
01dec1975	
02dec1975	-.015463333
03dec1975	-.021227054
04dec1975	.0043756813
05dec1975	-.01251298
08dec1975	
09dec1975	.0030624038
10dec1975	.011868819
11dec1975	-.0015119637
12dec1975	.00009608546
15dec1975	
16dec1975	.0091737295
17dec1975	.0023306136
18dec1975	.0068537057
19dec1975	-.0090895509
22dec1975	
23dec1975	.0060866284
24dec1975	.0096598621
26dec1975	
29dec1975	
30dec1975	-.0049734754
31dec1975	0
02jan1976	
05jan1976	
06jan1976	.014689422
07jan1976	.008795755
08jan1976	.01028418
09jan1976	.0034632625
12jan1976	
13jan1976	-.01029798
14jan1976	.018116498
15jan1976	-.0055227848
16jan1976	.0055227848
19jan1976	
20jan1976	.0064851088
21jan1976	-.0038183636
22jan1976	-.0029210802
23jan1976	.011036126
26jan1976	
27jan1976	-.0038555497
28jan1976	-.0067674229
29jan1976	.018124579
30jan1976	.0067180586
02feb1976	
03feb1976	.0012963333
04feb1976	.0041144611
05feb1976	-.012166438
06feb1976	-.01032454
09feb1976	
10feb1976	.012015127
11feb1976	.003246363
12feb1976	-.0052819517
13feb1976	-.0087475171
17feb1976	
18feb1976	.0099652456
19feb1976	.016189607
20feb1976	.012263571
23feb1976	
24feb1976	.0083584813
25feb1976	.0010261148
26feb1976	-.015952492
27feb1976	-.0063748336
01mar1976	
02mar1976	.0099568376
03mar1976	-.0064054579
04mar1976	-.0084023355
05mar1976	.0023461785
08mar1976	
09mar1976	.0050039673
10mar1976	.0015887715
11mar1976	.0080356766
12mar1976	-.015741536
15mar1976	
16mar1976	.0091625853
17mar1976	.0025590984
18mar1976	-.0062467288
19mar1976	0
22mar1976	
23mar1976	.013288239
24mar1976	.01374835
25mar1976	-.0070401286
26mar1976	.0013263102
29mar1976	
30mar1976	-.0052977656
31mar1976	.0073509878
01apr1976	-.0053673591
02apr1976	-.0025381329
05apr1976	
06apr1976	-.0024330209
07apr1976	-.01552452
08apr1976	-.0093006296
09apr1976	-.0090574622
12apr1976	
13apr1976	.013285586
14apr1976	-.0098116426
15apr1976	.0059637707
19apr1976	
20apr1976	.015415316
21apr1976	.0075056916
22apr1976	-.0032792899
23apr1976	-.0069706817
26apr1976	
27apr1976	-.0072563086
28apr1976	.0051998678
29apr1976	.0014279723
30apr1976	-.0052827359
03may1976	
04may1976	.003407232
05may1976	-.0073125628
06may1976	.0031073131
07may1976	.0067379749
10may1976	
11may1976	-.00086390896
12may1976	-.00093426614
13may1976	-.0045545981
14may1976	-.008526911
17may1976	
18may1976	.0018309718
19may1976	-.00055600656
20may1976	.0084283268
21may1976	-.0065593333
24may1976	
25may1976	.00016464748
26may1976	-.003154119
27may1976	-.0031640991
28may1976	.0099547124
01jun1976	
02jun1976	.0028731693
03jun1976	-.0021849237
04jun1976	-.010218351
07jun1976	
08jun1976	.0019602561
09jun1976	-.0019602561
10jun1976	.0065540448
11jun1976	.014831527
14jun1976	
15jun1976	-.0053814766
16jun1976	.0027348283
17jun1976	.014630178
18jun1976	-.0013066853
21jun1976	
22jun1976	-.0097952057
23jun1976	-.0010731248
24jun1976	.0072088637
25jun1976	-.0039229169
28jun1976	
29jun1976	.0032732466
30jun1976	.0021263589
01jul1976	-.0079495041
02jul1976	.0050133457
06jul1976	
07jul1976	-.00065560691
08jul1976	.00082697882
09jul1976	.011157513
12jul1976	
13jul1976	-.0051059457
14jul1976	-.0008950035
15jul1976	-.0076899151
16jul1976	-.0042699254
19jul1976	
20jul1976	-.0025668382
21jul1976	.0011629743
22jul1976	.0016561459
23jul1976	-.00017158911
26jul1976	
27jul1976	-.0074710362
28jul1976	-.0028491952
29jul1976	-.0020810149
30jul1976	.0054483102
02aug1976	
03aug1976	.0081821894
04aug1976	.001967117
05aug1976	-.0056595905
06aug1976	-.00068941002
09aug1976	
10aug1976	.010086606
11aug1976	-.0067063654
12aug1976	.00033437906
13aug1976	.0031052388
16aug1976	
17aug1976	.0065960526
18aug1976	-.0043422906
19aug1976	-.011248854
20aug1976	-.010020766
23aug1976	
24aug1976	-.0088502532
25aug1976	.0081706811
26aug1976	-.010759878
27aug1976	.003627155
30aug1976	
31aug1976	.004962286
01sep1976	.012461338
02sep1976	-.0011772576
03sep1976	.004377136
07sep1976	
08sep1976	-.003669237
09sep1976	-.0061319279
10sep1976	.0015086755
13sep1976	
14sep1976	-.0047402019
15sep1976	.00068437186
16sep1976	.008783862
17sep1976	.0072111087
20sep1976	
21sep1976	.020186789
22sep1976	-.00072947133
23sep1976	-.0032101171
24sep1976	-.0014751578
27sep1976	
28sep1976	-.018127456
29sep1976	-.0037661316
30sep1976	-.0010093976
01oct1976	-.010456511
04oct1976	
05oct1976	-.011538915
06oct1976	-.0073399665
07oct1976	.0056110709
08oct1976	-.013257269
11oct1976	
12oct1976	-.0090435883
13oct1976	.01696264
14oct1976	-.01314091
15oct1976	.0011532977
18oct1976	
19oct1976	.0035960169
20oct1976	.0051448261
21oct1976	-.010496072
22oct1976	-.0065299245
25oct1976	
26oct1976	.010752237
27oct1976	.0083812373
28oct1976	-.0036568374
29oct1976	.012828967
01nov1976	
03nov1976	
04nov1976	.0040793321
05nov1976	-.018250996
08nov1976	
09nov1976	-.0031215376
10nov1976	-.0072568846
11nov1976	.0079656951
12nov1976	-.0040234039
15nov1976	
16nov1976	-.000085479754
17nov1976	.0029251231
18nov1976	.012763571
19nov1976	-.0014008071
22nov1976	
23nov1976	-.0068970574
24nov1976	.0017471658
26nov1976	
29nov1976	
30nov1976	-.0029832541
01dec1976	.0022777973
02dec1976	-.0028902565
03dec1976	.0041218628
06dec1976	
07dec1976	-.0011235783
08dec1976	.0026715964
09dec1976	.0077352822
10dec1976	.0024796005
13dec1976	
14dec1976	.0065375576
15dec1976	.0032172101
16dec1976	-.0025342265
17dec1976	-.0022852856
20dec1976	
21dec1976	.0061308797
22dec1976	.0062661259
23dec1976	.0010963752
27dec1976	
28dec1976	.0039976509
29dec1976	-.0051629171
30dec1976	.0041725161
31dec1976	.0055496339
03jan1977	
04jan1977	-.011954143
05jan1977	-.00998009
06jan1977	.0018693201
07jan1977	.0033010291
10jan1977	
11jan1977	-.01040994
12jan1977	-.0086380551
13jan1977	.0081259701
14jan1977	-.0040959157
17jan1977	
18jan1977	-.004995665
19jan1977	.0064626504
20jan1977	-.010001591
21jan1977	.003538941
24jan1977	
25jan1977	.002404752
26jan1977	-.007680106
27jan1977	-.0041713654
28jan1977	.0031275568
31jan1977	
01feb1977	.0041720429
02feb1977	-.0058289752
03feb1977	-.0059475666
04feb1977	.00079154421
07feb1977	
08feb1977	-.0043101995
09feb1977	-.0089548631
10feb1977	.004359493
11feb1977	-.0068469578
14feb1977	
15feb1977	.0063633816
16feb1977	.0042057955
17feb1977	-.0048308074
18feb1977	-.0037049362
22feb1977	
23feb1977	-.0017676594
24feb1977	-.00604008
25feb1977	.00088960753
28feb1977	
01mar1977	.0088350764
02mar1977	-.0028195621
03mar1977	.0069498057
04mar1977	.005068101
07mar1977	
08mar1977	-.0032299543
09mar1977	-.0096467696
10mar1977	.0040536625
11mar1977	.001045148
14mar1977	
15mar1977	.0069149993
16mar1977	.0030936131
17mar1977	-.0032697751
18mar1977	-.0039670714
21mar1977	
22mar1977	-.002709328
23mar1977	-.0091270963
24mar1977	-.0070820954
25mar1977	-.0073048198
28mar1977	
29mar1977	.0063505527
30mar1977	-.011655508
31mar1977	-.0022604715
01apr1977	.0089142481
04apr1977	
05apr1977	.00063331018
06apr1977	-.001540289
07apr1977	.004526624
11apr1977	
12apr1977	.014033732
13apr1977	.0010878236
14apr1977	.0093572726
15apr1977	.00080222276
18apr1977	
19apr1977	-.0042412253
20apr1977	.0040609054
21apr1977	-.0072296686
22apr1977	-.0093726823
25apr1977	
26apr1977	.0011146415
27apr1977	.0088508818
28apr1977	.0038464053
29apr1977	-.00045300226
02may1977	
03may1977	.0031843234
04may1977	.0069656619
05may1977	.0028872639
06may1977	-.0071270205
09may1977	
10may1977	.0032633655
11may1977	-.0099193426
12may1977	-.0014683841
13may1977	.0030207466
16may1977	
17may1977	.0042589931
18may1977	.0057815555
19may1977	-.0057815555
20may1977	-.0064490335
23may1977	
24may1977	-.005094381
25may1977	-.010090229
26may1977	.005333188
27may1977	-.01022754
31may1977	
01jun1977	.0087414375
02jun1977	-.0037574929
03jun1977	.01000345
06jun1977	
07jun1977	.0062151481
08jun1977	.0047429437
09jun1977	-.0034451929
10jun1977	.0010326067
13jun1977	
14jun1977	.011084745
15jun1977	-.0054343822
16jun1977	.0031338148
17jun1977	0
20jun1977	
21jun1977	.0046737916
22jun1977	-.0024691001
23jun1977	-.0010152969
24jun1977	.0046683145
27jun1977	
28jun1977	-.0092188381
29jun1977	-.0025041464
30jun1977	.0032465288
01jul1977	-.0039913263
05jul1977	
06jul1977	-.0064349663
07jul1977	.0019590477
08jul1977	-.0016726492
11jul1977	
12jul1977	-.0023439773
13jul1977	-.00046499437
15jul1977	
18jul1977	
19jul1977	.0094762016
20jul1977	.0013153538
21jul1977	.0014113632
22jul1977	.0017775353
25jul1977	
26jul1977	-.0066505196
27jul1977	-.021986738
28jul1977	.001754364
29jul1977	.000089903813
01aug1977	
02aug1977	-.0049685161
03aug1977	-.0015676359
04aug1977	.0024461963
05aug1977	.00058532419
08aug1977	
09aug1977	0
10aug1977	.0086274724
11aug1977	-.010892881
12aug1977	-.0072404188
15aug1977	
16aug1977	-.0055637951
17aug1977	-.0052942527
18aug1977	-.00049740326
19aug1977	-.00090294762
22aug1977	
23aug1977	-.0019966888
24aug1977	-.0031126568
25aug1977	-.010192343
26aug1977	.001520863
29aug1977	
30aug1977	-.006036086
31aug1977	.003022562
01sep1977	.0039041904
02sep1977	.008577235
06sep1977	
07sep1977	.0035664053
08sep1977	-.0082840165
09sep1977	-.014042631
12sep1977	
13sep1977	.00021064833
14sep1977	.0048445752
15sep1977	.002419258
16sep1977	-.0046343594
19sep1977	
20sep1977	.00030530119
21sep1977	-.01278419
22sep1977	-.0018448904
23sep1977	-.00032165679
26sep1977	
27sep1977	-.0069151381
28sep1977	-.0013528378
29sep1977	.0064127566
30sep1977	.008321478
03oct1977	
04oct1977	-.011759588
05oct1977	-.0055736904
06oct1977	.0056687179
07oct1977	-.0020565991
10oct1977	
11oct1977	-.0095304679
12oct1977	-.010034678
13oct1977	-.0070761158
14oct1977	.0042322427
17oct1977	
18oct1977	.00020718884
19oct1977	-.01017948
20oct1977	.003196039
21oct1977	-.0080094077
24oct1977	
25oct1977	-.00097269012
26oct1977	.014700404
27oct1977	.0063725077
28oct1977	.0049595325
31oct1977	
01nov1977	-.014077984
02nov1977	-.0075384714
03nov1977	.0022700161
04nov1977	.009016525
07nov1977	
08nov1977	-.0002082218
09nov1977	.0026426553
10nov1977	.017105404
11nov1977	.01589608
14nov1977	
15nov1977	.0052584009
16nov1977	-.0068102363
17nov1977	-.0062316097
18nov1977	.0046773623
21nov1977	
22nov1977	.0076372582
23nov1977	.00092532812
25nov1977	
28nov1977	
29nov1977	-.014758718
30nov1977	.0029330577
01dec1977	-.0048205554
02dec1977	-.0020974148
05dec1977	
06dec1977	-.01734758
07dec1977	.00064425037
08dec1977	-.00064425037
09dec1977	.010258153
12dec1977	
13dec1977	-.00063767744
14dec1977	.0090970369
15dec1977	-.0058150217
16dec1977	-.0031715902
19dec1977	
20dec1977	-.0021435688
21dec1977	.0095177367
22dec1977	.0096348636
23dec1977	.009759834
27dec1977	
28dec1977	0
29dec1977	.00083128322
30dec1977	.00093883858
03jan1978	
04jan1978	-.0051001422
05jan1978	-.010701411
06jan1978	-.014301947
09jan1978	
10jan1978	-.0038694737
11jan1978	-.0072298972
12jan1978	.0028956616
13jan1978	-.0031148428
16jan1978	
17jan1978	.0093890512
18jan1978	.0093016392
19jan1978	-.0097510694
20jan1978	-.0022241836
23jan1978	
24jan1978	.0011282009
25jan1978	.0011269295
26jan1978	-.011850762
27jan1978	.0010212619
30jan1978	
31jan1978	-.0032677478
01feb1978	.0057244971
02feb1978	.0013421498
03feb1978	-.0057167178
06feb1978	
07feb1978	.013221749
08feb1978	.0048798984
09feb1978	-.0062160646
10feb1978	-.0023426544
13feb1978	
14feb1978	-.012042338
15feb1978	-.0045452751
16feb1978	-.011089401
17feb1978	-.00079679093
21feb1978	
22feb1978	-.00034705913
23feb1978	.0025333671
24feb1978	.0070196851
27feb1978	
28feb1978	-.008359802
01mar1978	.0016291658
02mar1978	.0041885376
03mar1978	.0011514373
06mar1978	
07mar1978	.0054649082
08mar1978	.005448536
09mar1978	-.0011593212
10mar1978	.011375081
13mar1978	
14mar1978	.0034153615
15mar1978	-.0052329036
16mar1978	.0055738152
17mar1978	.0076917117
20mar1978	
21mar1978	-.014317196
22mar1978	-.0069457898
23mar1978	-.001373779
27mar1978	
28mar1978	.0074468842
29mar1978	.0038668516
30mar1978	-.0028395366
31mar1978	-.0029796194
03apr1978	
04apr1978	.0057488056
05apr1978	.010155208
06apr1978	.0011394605
07apr1978	.0073425756
10apr1978	
11apr1978	-.0044953623
12apr1978	-.0050635845
13apr1978	.01157333
14apr1978	.025371641
17apr1978	
18apr1978	-.0084914584
19apr1978	.0059206141
20apr1978	.0080119744
21apr1978	-.0021384479
24apr1978	
25apr1978	.0090742996
26apr1978	.0040464858
27apr1978	-.012080258
28apr1978	.01249839
01may1978	
02may1978	-.0049272878
03may1978	-.013601057
04may1978	-.005347142
05may1978	.0056607998
08may1978	
09may1978	-.0030486281
10may1978	.00010943216
11may1978	.014538206
12may1978	.0077616964
15may1978	
16may1978	.0088650929
17may1978	.0047528306
18may1978	-.0087171393
19may1978	-.0047945427
22may1978	
23may1978	-.011912819
24may1978	-.0087571274
25may1978	-.00300002
26may1978	-.0044628121
30may1978	
31may1978	.007654605
01jun1978	.00010709132
02jun1978	.0081031173
05jun1978	
06jun1978	.0030976511
07jun1978	-.0053112218
08jun1978	.00019726562
09jun1978	-.0033230882
12jun1978	
13jun1978	.00030344841
14jun1978	-.0028278446
15jun1978	-.012138055
16jun1978	-.0086604664
19jun1978	
20jun1978	-.010283812
21jun1978	-.0061753406
22jun1978	.0033522593
23jun1978	-.0056702592
26jun1978	
27jun1978	.0061733127
28jun1978	.0031760884
29jun1978	.0021078154
30jun1978	-.0032793139
03jul1978	
05jul1978	
06jul1978	.0017111463
07jul1978	.0065324274
10jul1978	
11jul1978	.0054942509
12jul1978	.0044222772
13jul1978	-.00020607861
14jul1978	.018107064
17jul1978	
18jul1978	-.012050129
19jul1978	.014014738
20jul1978	-.0024772147
21jul1978	-.0062199817
24jul1978	
25jul1978	.0095383385
26jul1978	.0090351291
27jul1978	.0039817281
28jul1978	.0067023565
31jul1978	
01aug1978	-.0018108138
02aug1978	.026122306
