date	adjclose_IBM	adjclose_MSFT
14oct1997	37.40045547485352	11.34800624847412
15oct1997	36.81217956542969	11.27017402648926
16oct1997	36.15603256225586	11.11710357666016
17oct1997	34.54961776733398	10.97959995269775
20oct1997	35.29626846313477	11.0107307434082
21oct1997	38.0792350769043	11.4984827041626
22oct1997	38.05661010742188	11.26498413085938
23oct1997	36.3370475769043	11.25979709625244
24oct1997	35.47727203369141	11.23904037475586
27oct1997	32.5811653137207	10.69939804077148
28oct1997	35.97504425048828	11.07299613952637
29oct1997	35.56778335571289	10.86544513702393
30oct1997	34.68537521362305	10.67864418029785
31oct1997	35.65826416015625	10.79279804229736
03nov1997	36.78956604003906	11.13526630401611
04nov1997	36.90270233154297	11.14564228057861
05nov1997	37.19683456420898	11.0885648727417
06nov1997	36.65728378295898	10.964035987854
07nov1997	36.09053421020508	10.92251873016357
10nov1997	35.43310165405273	10.80836582183838
11nov1997	35.9091682434082	10.84468841552734
12nov1997	35.0477180480957	10.7253475189209
13nov1997	35.95452117919922	10.92251873016357
14nov1997	36.81596755981445	11.06780910491943
17nov1997	37.54141998291016	11.19752883911133
18nov1997	37.04267501831055	11.12488746643066
19nov1997	37.38272476196289	11.21309757232666
20nov1997	37.99482345581055	11.36357593536377
21nov1997	38.28952789306641	11.44659328460693
24nov1997	37.4054069519043	11.24941635131836
25nov1997	38.94694900512695	11.53999805450439
26nov1997	39.80839920043945	11.75273704528809
28nov1997	39.71772766113281	11.74754810333252
01dec1997	40.82853698730469	11.93953800201416
02dec1997	40.17113876342773	11.80981349945068
03dec1997	40.03511810302734	12.01217460632324
04dec1997	39.62705230712891	11.83575820922852
05dec1997	40.7152099609375	11.88245964050293
08dec1997	40.94190216064453	12.13152408599854
09dec1997	40.03511810302734	11.98104858398438
10dec1997	38.62957763671875	11.80981349945068
11dec1997	36.86131286621094	11.5451831817627
12dec1997	36.40792846679688	11.35319900512695
15dec1997	36.58927536010742	11.30130767822266
16dec1997	37.6320915222168	11.5451831817627
17dec1997	36.99734115600586	11.25979709625244
18dec1997	36.27190017700195	10.86544513702393
19dec1997	37.04267501831055	10.68383407592773
22dec1997	37.20136642456055	10.54373741149902
23dec1997	35.77315139770508	10.23759460449219
24dec1997	35.95452117919922	9.874375343322754
26dec1997	36.88397598266602	10.02484893798828
29dec1997	37.26938247680664	10.48666095733643
30dec1997	37.4054069519043	10.81355762481689
31dec1997	37.949462890625	10.73053359985352
02jan1998	38.31219100952148	10.88620090484619
05jan1998	38.60690689086914	10.82393360137939
06jan1998	38.17618179321289	10.88620090484619
07jan1998	37.81344985961914	10.75648021697998
08jan1998	37.7907829284668	10.83430862426758
09jan1998	36.29457092285156	10.54373741149902
12jan1998	36.31724548339844	10.75128650665283
13jan1998	37.04267501831055	10.96922016143799
14jan1998	37.22402572631836	10.88620090484619
15jan1998	37.51873016357422	10.98478698730469
16jan1998	38.08549118041992	11.22866153717041
20jan1998	39.30966949462891	11.44140529632568
21jan1998	36.31724548339844	11.37395095825195
22jan1998	36.04519271850586	11.50886154174805
23jan1998	35.97718048095703	11.4777307510376
26jan1998	35.5917854309082	11.76830196380615
27jan1998	35.00239181518555	12.05369091033936
28jan1998	35.18373489379883	12.37020587921143
29jan1998	35.61448669433594	12.30794525146484
30jan1998	35.81849670410156	12.38577938079834
02feb1998	36.47593688964844	12.8579626083374
03feb1998	36.04519271850586	12.94098663330078
04feb1998	35.65981292724609	13.01880836486816
05feb1998	36.11319351196289	12.90466213226318
06feb1998	35.61801147460938	13.12778186798096
09feb1998	35.61801147460938	13.04995059967041
10feb1998	36.66291427612305	13.22117805480957
11feb1998	37.32168579101563	13.19523525238037
12feb1998	37.38981628417969	13.1796703338623
13feb1998	37.20809173583984	13.07589340209961
17feb1998	37.07181930541992	12.81645202636719
18feb1998	37.34439086914063	12.83720874786377
19feb1998	37.34439086914063	12.8579626083374
20feb1998	37.29895401000977	12.87871932983398
23feb1998	37.38981628417969	13.55326175689697
24feb1998	37.2535285949707	13.6362886428833
25feb1998	38.25301361083984	14.10328483581543
26feb1998	38.34386825561523	14.19668483734131
27feb1998	37.95771026611328	14.07214641571045
02mar1998	37.04910278320313	13.83346557617188
03mar1998	37.11722564697266	14.03063678741455
04mar1998	35.98146438598633	13.66742324829102
05mar1998	35.9587516784668	13.29382610321045
06mar1998	35.66342544555664	13.74006748199463
