USUK	USDE	t
1.798000114983131	.4283999744710207	567
1.790000680463861	.4254001600423166	568
1.784499528984717	.4217000498574349	569
1.783999939062454	.4194998964149234	570
1.795500835475072	.42389987309434	571
1.796799451972415	.4241000010609252	572
1.788799992883003	.4194998964149234	573
1.789699985608619	.4180998497430892	574
1.776300800714117	.4154998606773199	575
1.768999265550893	.4142999709570659	576
1.772500036470702	.4179000457718655	577
1.764499357487107	.4131998106456286	578
1.755500497462513	.4130998283897933	579
1.754500147305839	.4114001241454322	580
1.746500375035155	.4088998575439837	581
1.740499254597345	.407300107660715	582
1.721699699046368	.4028000475858804	583
1.73999980298601	.4066001536085854	584
1.725800498597378	.4023998632631381	585
1.740499254597345	.4060000484684471	586
1.723499815628971	.4014998978565342	587
1.715699724446175	.4013999368276325	588
1.728500033913962	.4043999158184147	589
1.740499254597345	.4075001411177714	590
1.734499674906741	.4060000484684471	591
1.733499157271416	.4054000182285022	592
1.728500033913962	.4029998859653041	593
1.708300471540619	.3973999796787213	594
1.711499693661889	.3985999486616956	595
1.72499991291627	.4021999202210579	596
1.73749948143137	.4063001933941557	597
1.729499395721304	.4028000475858804	598
1.727499522070455	.4016998946007228	599
1.720799485530121	.4000999052239022	600
1.716499426833952	.4012000894252258	601
1.741500329450177	.4060000484684471	602
1.736200317767044	.405799939775398	603
1.744500032020835	.4103999938955369	604
1.745499916978866	.4103999938955369	605
1.762700485723032	.4164999239367942	606
1.759799707469661	.4148998969568241	607
1.750999906665198	.4109001656308538	608
1.7451997168111	.4093998385961075	609
1.736999153631379	.4067998433038156	610
1.740699423521116	.4076998651153024	611
1.750999906665198	.4111998210627328	612
1.75380024138758	.4111998210627328	613
1.731799428451432	.4043000413742091	614
1.717000717851514	.4025000733047231	615
1.706700543682045	.3993001057797595	616
1.692300760804262	.3955998731048246	617
1.711000008708894	.4007998914679767	618
1.697200281147937	.3962000573371515	619
1.697500712185062	.3973999796787213	620
1.713499893193219	.4009999405219071	621
1.703999269994417	.3977001299558505	622
